id,user_id,beer_id,bar_id,rating,title,content,created_at,updated_at
2942,1,1579,7,3,Phosphorus,Youw ooma ru roo ma?,2021-04-02 15:43:09 UTC,2021-04-02 15:43:09 UTC
2943,2,1307,4,5,Yttrium,Wyaaaaaa ur ooma youw nng youw mumwa ahuma ru.,2021-04-02 15:43:09 UTC,2021-04-02 15:43:09 UTC
2944,2,1768,10,3,Boron,Mumwa ruh wua kabukk kabukk ooma?,2021-04-02 15:43:09 UTC,2021-04-02 15:43:09 UTC
2945,7,100,13,4,Francium,Ga ga huewaa mumwa gwyaaaag yrroonn.,2021-04-02 15:43:09 UTC,2021-04-02 15:43:09 UTC
2946,4,395,12,4,Potassium,Youw wyogg youw gwyaaaag wyaaaaaa ma wua ur ooma hnn-rowr!,2021-04-02 15:43:09 UTC,2021-04-02 15:43:09 UTC
2947,7,1236,5,1,Ruthenium,Wyaaaaaa hnn-rowr wua gwyaaaag ga ma ruh.,2021-04-02 15:43:10 UTC,2021-04-02 15:43:10 UTC
2948,1,1002,11,1,Flerovium,Wua nng roooarrgh muaa rarr wyaaaaaa roo!,2021-04-02 15:43:10 UTC,2021-04-02 15:43:10 UTC
2949,7,317,4,3,Helium,Hnn-rowr muaa ur ooma yrroonn wyaaaaaa mumwa ahuma ga?,2021-04-02 15:43:10 UTC,2021-04-02 15:43:10 UTC
2950,4,851,18,3,Tantalum,Ruh muaa nng hnn-rowr gwyaaaag ru roo wua wyogg!,2021-04-02 15:43:10 UTC,2021-04-02 15:43:10 UTC
2951,2,1539,8,5,Gold,Wua wua yrroonn wyaaaaaa wyaaaaaa ruh.,2021-04-02 15:43:10 UTC,2021-04-02 15:43:10 UTC
2952,10,2502,8,1,Thallium,Nng ga yrroonn roooarrgh yrroonn ooma.,2021-04-02 15:43:10 UTC,2021-04-02 15:43:10 UTC
2953,5,35,10,2,Xenon,Ruh ga ga muaa roooarrgh ur ahuma roooarrgh ru muaa!,2021-04-02 15:43:10 UTC,2021-04-02 15:43:10 UTC
2954,7,1127,5,1,Curium,Yrroonn rarr ma wyogg ru ru gwyaaaag roo ooma youw youw?,2021-04-02 15:43:10 UTC,2021-04-02 15:43:10 UTC
2955,9,1734,11,3,Zinc,Ahuma roo youw ga gwyaaaag yrroonn ur ga ruh hnn-rowr.,2021-04-02 15:43:10 UTC,2021-04-02 15:43:10 UTC
2956,1,1053,2,4,Gold,Ga gwyaaaag huewaa wyogg roo nng wyaaaaaa wua mumwa roo youw.,2021-04-02 15:43:10 UTC,2021-04-02 15:43:10 UTC
2957,3,1591,7,2,Argon,Roo hnn-rowr gwyaaaag!,2021-04-02 15:43:10 UTC,2021-04-02 15:43:10 UTC
2958,10,535,18,4,Lithium,Ru ru wyogg roo ooma ahuma?,2021-04-02 15:43:10 UTC,2021-04-02 15:43:10 UTC
2959,9,840,18,1,Nihonium,Muaa ga ruh roo.,2021-04-02 15:43:10 UTC,2021-04-02 15:43:10 UTC
2960,7,48,18,4,Vanadium,Yrroonn roo.,2021-04-02 15:43:10 UTC,2021-04-02 15:43:10 UTC
2961,7,666,3,3,Silver,Mumwa wyogg wyogg ma gwyaaaag roo ga!,2021-04-02 15:43:10 UTC,2021-04-02 15:43:10 UTC
2962,6,321,3,3,Actinium,Nng ru kabukk gwyaaaag?,2021-04-02 15:43:10 UTC,2021-04-02 15:43:10 UTC
2963,6,1307,12,3,Meitnerium,Kabukk wyogg?,2021-04-02 15:43:10 UTC,2021-04-02 15:43:10 UTC
2964,5,1726,2,1,Holmium,Roooarrgh nng huewaa ma muaa mumwa hnn-rowr yrroonn wua ooma!,2021-04-02 15:43:10 UTC,2021-04-02 15:43:10 UTC
2965,7,1378,14,5,Actinium,Ur huewaa hnn-rowr hnn-rowr nng rarr kabukk ru youw rarr ur?,2021-04-02 15:43:10 UTC,2021-04-02 15:43:10 UTC
2966,1,618,5,2,Silver,Roooarrgh roooarrgh mumwa mumwa.,2021-04-02 15:43:10 UTC,2021-04-02 15:43:10 UTC
2967,2,2186,2,3,Protactinium,Ur yrroonn ooma ga youw ma ooma youw muaa wyaaaaaa?,2021-04-02 15:43:10 UTC,2021-04-02 15:43:10 UTC
2968,5,2304,8,1,Samarium,Ooma kabukk ruh kabukk roo!,2021-04-02 15:43:10 UTC,2021-04-02 15:43:10 UTC
2969,9,867,10,4,Cerium,Kabukk roooarrgh.,2021-04-02 15:43:10 UTC,2021-04-02 15:43:10 UTC
2970,6,1464,2,4,Arsenic,Hnn-rowr roooarrgh!,2021-04-02 15:43:10 UTC,2021-04-02 15:43:10 UTC
2971,3,1236,6,3,Cesium,Wyogg gwyaaaag roo wua rarr rarr yrroonn wua rarr muaa yrroonn.,2021-04-02 15:43:10 UTC,2021-04-02 15:43:10 UTC
2972,10,1836,2,4,Nihonium,Nng nng yrroonn roo roooarrgh wyaaaaaa ruh youw?,2021-04-02 15:43:10 UTC,2021-04-02 15:43:10 UTC
2973,8,62,13,3,Magnesium,Ruh nng rarr ooma.,2021-04-02 15:43:10 UTC,2021-04-02 15:43:10 UTC
2974,10,2054,4,2,Iron,Wua ahuma roooarrgh ru.,2021-04-02 15:43:10 UTC,2021-04-02 15:43:10 UTC
2975,10,2160,13,4,Americium,Ooma muaa youw roooarrgh ma nng wyogg ru ur ru hnn-rowr.,2021-04-02 15:43:10 UTC,2021-04-02 15:43:10 UTC
2976,8,824,6,3,Nickel,Youw huewaa wyaaaaaa roo.,2021-04-02 15:43:10 UTC,2021-04-02 15:43:10 UTC
2977,5,869,3,3,Palladium,Wyaaaaaa roo mumwa ru wyogg youw wua ahuma rarr kabukk?,2021-04-02 15:43:10 UTC,2021-04-02 15:43:10 UTC
2978,3,2006,20,3,Cadmium,Ma ooma huewaa!,2021-04-02 15:43:10 UTC,2021-04-02 15:43:10 UTC
2979,3,109,10,4,Dysprosium,Huewaa youw ahuma muaa wyogg wyogg ahuma kabukk?,2021-04-02 15:43:10 UTC,2021-04-02 15:43:10 UTC
2980,7,919,9,4,Neptunium,Nng ooma roo ga mumwa wyogg gwyaaaag.,2021-04-02 15:43:11 UTC,2021-04-02 15:43:11 UTC
2981,5,2576,8,3,Krypton,Ahuma rarr ahuma gwyaaaag ru ruh wyogg rarr gwyaaaag?,2021-04-02 15:43:11 UTC,2021-04-02 15:43:11 UTC
2982,10,1538,10,4,Argon,Ma nng wyaaaaaa nng huewaa yrroonn!,2021-04-02 15:43:11 UTC,2021-04-02 15:43:11 UTC
2983,1,880,10,4,Gold,Ru youw roo wyogg yrroonn.,2021-04-02 15:43:11 UTC,2021-04-02 15:43:11 UTC
2984,8,2078,7,4,Holmium,Kabukk wua ahuma ur roo ma.,2021-04-02 15:43:11 UTC,2021-04-02 15:43:11 UTC
2985,6,1937,7,2,Lawrencium,Roooarrgh.,2021-04-02 15:43:11 UTC,2021-04-02 15:43:11 UTC
2986,9,2261,5,2,Oxygen,Mumwa mumwa muaa youw wua wyaaaaaa kabukk ur?,2021-04-02 15:43:11 UTC,2021-04-02 15:43:11 UTC
2987,9,940,11,4,Silver,Yrroonn ahuma yrroonn huewaa ur.,2021-04-02 15:43:11 UTC,2021-04-02 15:43:11 UTC
2988,4,2593,3,5,Manganese,Rarr ahuma ru huewaa yrroonn yrroonn ma gwyaaaag rarr?,2021-04-02 15:43:11 UTC,2021-04-02 15:43:11 UTC
2989,3,2390,19,2,Ytterbium,Youw roooarrgh gwyaaaag ur gwyaaaag roo ru rarr yrroonn?,2021-04-02 15:43:11 UTC,2021-04-02 15:43:11 UTC
2990,10,2482,15,5,Protactinium,Huewaa wyaaaaaa gwyaaaag ahuma!,2021-04-02 15:43:11 UTC,2021-04-02 15:43:11 UTC
2991,10,750,8,2,Barium,Ahuma roooarrgh nng ahuma ru roo ruh wyaaaaaa wua.,2021-04-02 15:43:11 UTC,2021-04-02 15:43:11 UTC
2992,5,1154,7,2,Magnesium,Roo ooma ga wyogg!,2021-04-02 15:43:11 UTC,2021-04-02 15:43:11 UTC
2993,9,264,13,1,Silicon,Yrroonn ruh kabukk youw nng.,2021-04-02 15:43:11 UTC,2021-04-02 15:43:11 UTC
2994,8,1829,14,5,Hassium,Ur rarr hnn-rowr youw hnn-rowr wua rarr ru.,2021-04-02 15:43:11 UTC,2021-04-02 15:43:11 UTC
2995,10,1478,6,1,Protactinium,Ur roo ooma huewaa ahuma ma ruh!,2021-04-02 15:43:11 UTC,2021-04-02 15:43:11 UTC
2996,9,2426,17,5,Carbon,Ooma ma ma ru?,2021-04-02 15:43:11 UTC,2021-04-02 15:43:11 UTC
2997,1,516,14,4,Cesium,Ruh hnn-rowr ru ga ruh!,2021-04-02 15:43:11 UTC,2021-04-02 15:43:11 UTC
2998,5,1024,8,2,Zinc,Yrroonn wyogg muaa ga kabukk huewaa wua ooma muaa youw?,2021-04-02 15:43:11 UTC,2021-04-02 15:43:11 UTC
2999,8,2571,4,4,Darmstadtium,Yrroonn ahuma wyogg mumwa huewaa hnn-rowr nng hnn-rowr yrroonn!,2021-04-02 15:43:11 UTC,2021-04-02 15:43:11 UTC
3000,1,1591,12,2,Thallium,Kabukk huewaa yrroonn muaa?,2021-04-02 15:43:11 UTC,2021-04-02 15:43:11 UTC
3001,6,133,20,5,Magnesium,Ma gwyaaaag ahuma gwyaaaag huewaa kabukk.,2021-04-02 15:43:11 UTC,2021-04-02 15:43:11 UTC
3002,9,336,5,5,Plutonium,Ru ur rarr ma wua roo.,2021-04-02 15:43:11 UTC,2021-04-02 15:43:11 UTC
3003,8,163,11,5,Rutherfordium,Ru youw ahuma ahuma nng ruh gwyaaaag ooma?,2021-04-02 15:43:11 UTC,2021-04-02 15:43:11 UTC
3004,10,36,15,5,Bromine,Hnn-rowr ruh kabukk ru hnn-rowr ooma roo.,2021-04-02 15:43:11 UTC,2021-04-02 15:43:11 UTC
3005,8,2490,13,2,Palladium,Muaa gwyaaaag ga ma ru wyaaaaaa kabukk kabukk?,2021-04-02 15:43:11 UTC,2021-04-02 15:43:11 UTC
3006,10,172,19,2,Osmium,Roooarrgh ru ooma?,2021-04-02 15:43:11 UTC,2021-04-02 15:43:11 UTC
3007,9,1602,12,2,Molybdenum,Gwyaaaag ahuma gwyaaaag youw wua ga?,2021-04-02 15:43:12 UTC,2021-04-02 15:43:12 UTC
3008,1,682,10,5,Rhodium,Ur rarr ru muaa rarr ooma mumwa ur ru?,2021-04-02 15:43:12 UTC,2021-04-02 15:43:12 UTC
3009,7,2152,18,2,Scandium,Muaa kabukk rarr roooarrgh ru ooma wyogg nng.,2021-04-02 15:43:12 UTC,2021-04-02 15:43:12 UTC
3010,2,1798,14,5,Lanthanum,Ma rarr rarr ga nng ahuma gwyaaaag roo!,2021-04-02 15:43:12 UTC,2021-04-02 15:43:12 UTC
3011,3,1534,17,1,Osmium,Youw wyaaaaaa ruh muaa huewaa!,2021-04-02 15:43:12 UTC,2021-04-02 15:43:12 UTC
3012,1,257,14,2,Iron,Rarr ahuma huewaa gwyaaaag yrroonn ahuma.,2021-04-02 15:43:12 UTC,2021-04-02 15:43:12 UTC
3013,10,1870,13,3,Fluorine,Wyaaaaaa ooma wyogg ooma ga wua youw!,2021-04-02 15:43:12 UTC,2021-04-02 15:43:12 UTC
3014,2,1599,10,4,Gadolinium,Hnn-rowr hnn-rowr muaa ahuma huewaa.,2021-04-02 15:43:12 UTC,2021-04-02 15:43:12 UTC
3015,1,638,20,5,Cadmium,Wyogg wyogg wyogg.,2021-04-02 15:43:12 UTC,2021-04-02 15:43:12 UTC
3016,6,495,17,4,Americium,Mumwa roo wyogg ma muaa ur youw mumwa wyogg gwyaaaag huewaa.,2021-04-02 15:43:12 UTC,2021-04-02 15:43:12 UTC
3017,4,1799,19,5,Thorium,Yrroonn hnn-rowr mumwa roo mumwa rarr gwyaaaag.,2021-04-02 15:43:12 UTC,2021-04-02 15:43:12 UTC
3018,6,1390,7,5,Beryllium,Youw ahuma wua ga.,2021-04-02 15:43:12 UTC,2021-04-02 15:43:12 UTC
3019,3,895,15,5,Neon,Ooma ma yrroonn muaa ruh youw hnn-rowr.,2021-04-02 15:43:12 UTC,2021-04-02 15:43:12 UTC
3020,4,1203,18,3,Osmium,Ma mumwa ga ooma nng youw wyaaaaaa ga roooarrgh mumwa.,2021-04-02 15:43:12 UTC,2021-04-02 15:43:12 UTC
3021,5,2492,2,5,Promethium,Huewaa nng youw ur muaa yrroonn wyaaaaaa!,2021-04-02 15:43:12 UTC,2021-04-02 15:43:12 UTC
3022,8,75,18,4,Samarium,Ruh wyaaaaaa?,2021-04-02 15:43:12 UTC,2021-04-02 15:43:12 UTC
3023,8,1087,16,1,Polonium,Hnn-rowr ga gwyaaaag ruh nng mumwa roooarrgh kabukk.,2021-04-02 15:43:12 UTC,2021-04-02 15:43:12 UTC
3024,2,683,3,4,Argon,Muaa ruh rarr?,2021-04-02 15:43:12 UTC,2021-04-02 15:43:12 UTC
3025,5,2362,2,3,Manganese,Wyogg ahuma mumwa wyogg kabukk yrroonn wyogg ruh huewaa yrroonn roooarrgh.,2021-04-02 15:43:12 UTC,2021-04-02 15:43:12 UTC
3026,2,1380,9,1,Bromine,Ruh huewaa.,2021-04-02 15:43:12 UTC,2021-04-02 15:43:12 UTC
3027,2,197,20,2,Europium,Ahuma wyaaaaaa ga.,2021-04-02 15:43:12 UTC,2021-04-02 15:43:12 UTC
3028,3,2628,15,5,Iron,Ahuma mumwa!,2021-04-02 15:43:12 UTC,2021-04-02 15:43:12 UTC
3029,9,654,6,2,Californium,Mumwa youw youw mumwa ahuma nng ma yrroonn youw wyogg roo?,2021-04-02 15:43:12 UTC,2021-04-02 15:43:12 UTC
3030,3,2064,12,2,Yttrium,Ahuma ma ur hnn-rowr hnn-rowr gwyaaaag muaa ur wyaaaaaa.,2021-04-02 15:43:12 UTC,2021-04-02 15:43:12 UTC
3031,1,283,7,4,Calcium,Ru ooma ru ooma roooarrgh gwyaaaag.,2021-04-02 15:43:12 UTC,2021-04-02 15:43:12 UTC
3032,3,2227,19,5,Xenon,Wyogg kabukk ooma.,2021-04-02 15:43:12 UTC,2021-04-02 15:43:12 UTC
3033,6,1249,14,1,Dysprosium,Youw nng muaa yrroonn kabukk ahuma ru huewaa?,2021-04-02 15:43:12 UTC,2021-04-02 15:43:12 UTC
3034,7,1821,5,3,Zirconium,Ruh roo rarr wyaaaaaa wyogg ma!,2021-04-02 15:43:12 UTC,2021-04-02 15:43:12 UTC
3035,9,1241,2,3,Europium,Muaa wyogg hnn-rowr.,2021-04-02 15:43:12 UTC,2021-04-02 15:43:12 UTC
3036,3,1672,4,4,Bromine,Wyogg ur hnn-rowr!,2021-04-02 15:43:13 UTC,2021-04-02 15:43:13 UTC
3037,10,181,8,1,Molybdenum,Ru ooma yrroonn?,2021-04-02 15:43:13 UTC,2021-04-02 15:43:13 UTC
3038,6,2363,3,2,Carbon,Ga roo ma hnn-rowr nng mumwa huewaa mumwa huewaa roo muaa.,2021-04-02 15:43:13 UTC,2021-04-02 15:43:13 UTC
3039,4,1633,19,1,Cobalt,Mumwa ur wua hnn-rowr!,2021-04-02 15:43:13 UTC,2021-04-02 15:43:13 UTC
3040,2,1430,7,3,Fermium,Mumwa ga gwyaaaag ma rarr ma wyaaaaaa wyaaaaaa muaa yrroonn wua!,2021-04-02 15:43:13 UTC,2021-04-02 15:43:13 UTC
3041,1,1545,18,5,Carbon,Ahuma ur ur roo!,2021-04-02 15:43:13 UTC,2021-04-02 15:43:13 UTC
3042,3,1872,4,4,Rhodium,Yrroonn yrroonn roo wyogg youw yrroonn gwyaaaag gwyaaaag ahuma.,2021-04-02 15:43:13 UTC,2021-04-02 15:43:13 UTC
3043,1,759,9,4,Europium,Ga ru huewaa!,2021-04-02 15:43:13 UTC,2021-04-02 15:43:13 UTC
3044,7,1098,11,4,Holmium,Mumwa nng gwyaaaag ru huewaa roo ooma wua wua ooma wua?,2021-04-02 15:43:13 UTC,2021-04-02 15:43:13 UTC
3045,1,767,5,3,Praseodymium,Ahuma roooarrgh roooarrgh hnn-rowr!,2021-04-02 15:43:13 UTC,2021-04-02 15:43:13 UTC
3046,7,1900,5,4,Xenon,Muaa gwyaaaag muaa yrroonn rarr ruh!,2021-04-02 15:43:13 UTC,2021-04-02 15:43:13 UTC
3047,6,1287,17,1,Meitnerium,Wua ur roooarrgh roo muaa.,2021-04-02 15:43:13 UTC,2021-04-02 15:43:13 UTC
3048,8,2129,2,1,Xenon,Wyogg ooma youw.,2021-04-02 15:43:13 UTC,2021-04-02 15:43:13 UTC
3049,3,331,8,2,Iridium,Mumwa ruh youw ga ruh roo ma muaa?,2021-04-02 15:43:13 UTC,2021-04-02 15:43:13 UTC
3050,9,1577,10,3,Uranium,Ru huewaa?,2021-04-02 15:43:13 UTC,2021-04-02 15:43:13 UTC
3051,2,1065,9,4,Tellurium,Ur ur wua huewaa muaa wua ma.,2021-04-02 15:43:13 UTC,2021-04-02 15:43:13 UTC
3052,2,2038,9,3,Gold,Mumwa kabukk!,2021-04-02 15:43:13 UTC,2021-04-02 15:43:13 UTC
3053,6,2521,17,1,Moscovium,Ahuma gwyaaaag ma wua mumwa roooarrgh hnn-rowr ru?,2021-04-02 15:43:13 UTC,2021-04-02 15:43:13 UTC
3054,2,2232,20,2,Iron,Kabukk roooarrgh ru ahuma mumwa kabukk ruh ahuma kabukk roooarrgh roooarrgh.,2021-04-02 15:43:13 UTC,2021-04-02 15:43:13 UTC
3055,7,2525,6,2,Rhodium,Rarr youw gwyaaaag muaa wua ga.,2021-04-02 15:43:13 UTC,2021-04-02 15:43:13 UTC
3056,2,253,19,4,Holmium,Rarr ma roo nng!,2021-04-02 15:43:13 UTC,2021-04-02 15:43:13 UTC
3057,5,1606,11,3,Vanadium,Hnn-rowr roo wyogg wyogg ooma ruh muaa yrroonn!,2021-04-02 15:43:13 UTC,2021-04-02 15:43:13 UTC
3058,1,1465,8,1,Cobalt,Ruh wyogg roo youw mumwa ma yrroonn!,2021-04-02 15:43:13 UTC,2021-04-02 15:43:13 UTC
3059,5,1470,19,2,Platinum,Ru ru muaa ahuma?,2021-04-02 15:43:13 UTC,2021-04-02 15:43:13 UTC
3060,2,1796,14,1,Phosphorus,Roooarrgh hnn-rowr ahuma wyaaaaaa ooma wyogg gwyaaaag mumwa ga!,2021-04-02 15:43:13 UTC,2021-04-02 15:43:13 UTC
3061,5,1594,16,5,Barium,Hnn-rowr ooma wua yrroonn ahuma roooarrgh nng?,2021-04-02 15:43:13 UTC,2021-04-02 15:43:13 UTC
3062,10,2194,8,3,Thulium,Yrroonn ahuma ruh kabukk ru ga nng roooarrgh.,2021-04-02 15:43:13 UTC,2021-04-02 15:43:13 UTC
3063,1,2226,10,4,Nobelium,Yrroonn wyogg roo rarr?,2021-04-02 15:43:14 UTC,2021-04-02 15:43:14 UTC
3064,5,1844,4,3,Meitnerium,Yrroonn hnn-rowr!,2021-04-02 15:43:14 UTC,2021-04-02 15:43:14 UTC
3065,4,2083,12,1,Technetium,Nng ur nng ma?,2021-04-02 15:43:14 UTC,2021-04-02 15:43:14 UTC
3066,6,104,16,2,Americium,Roooarrgh huewaa yrroonn?,2021-04-02 15:43:14 UTC,2021-04-02 15:43:14 UTC
3067,1,1167,15,5,Aluminum,Youw nng huewaa rarr ur kabukk wyaaaaaa ma kabukk?,2021-04-02 15:43:14 UTC,2021-04-02 15:43:14 UTC
3068,1,1652,18,4,Tennessine,Ahuma muaa muaa huewaa ru rarr roooarrgh!,2021-04-02 15:43:14 UTC,2021-04-02 15:43:14 UTC
3069,10,980,3,4,Nobelium,Mumwa nng yrroonn yrroonn roooarrgh roo ooma ga wua ur!,2021-04-02 15:43:14 UTC,2021-04-02 15:43:14 UTC
3070,8,721,18,3,Mercury,Huewaa hnn-rowr mumwa wua?,2021-04-02 15:43:14 UTC,2021-04-02 15:43:14 UTC
3071,7,1935,6,2,Copernicium,Rarr wua ahuma ru yrroonn gwyaaaag mumwa ru yrroonn ga!,2021-04-02 15:43:14 UTC,2021-04-02 15:43:14 UTC
3072,2,1850,6,3,Indium,Mumwa muaa ru ma wyogg gwyaaaag ga mumwa wyaaaaaa kabukk ur!,2021-04-02 15:43:14 UTC,2021-04-02 15:43:14 UTC
3073,10,1460,19,2,Europium,Wua roo hnn-rowr youw nng roo wyaaaaaa wyaaaaaa!,2021-04-02 15:43:14 UTC,2021-04-02 15:43:14 UTC
3074,6,2125,19,1,Ruthenium,Rarr kabukk youw ur ur muaa ru kabukk nng ma?,2021-04-02 15:43:14 UTC,2021-04-02 15:43:14 UTC
3075,9,1595,7,5,Boron,Roooarrgh roo gwyaaaag roo ru mumwa kabukk.,2021-04-02 15:43:14 UTC,2021-04-02 15:43:14 UTC
3076,10,124,11,1,Oxygen,Wyaaaaaa gwyaaaag ga ga?,2021-04-02 15:43:14 UTC,2021-04-02 15:43:14 UTC
3077,9,2288,9,5,Boron,Huewaa wua mumwa wyogg kabukk nng youw!,2021-04-02 15:43:14 UTC,2021-04-02 15:43:14 UTC
3078,2,1230,3,3,Rutherfordium,Ga nng gwyaaaag huewaa roooarrgh youw?,2021-04-02 15:43:14 UTC,2021-04-02 15:43:14 UTC
3079,9,253,16,2,Tin,Kabukk yrroonn youw wyaaaaaa?,2021-04-02 15:43:14 UTC,2021-04-02 15:43:14 UTC
3080,4,851,2,1,Tantalum,Ga roo huewaa ga.,2021-04-02 15:43:14 UTC,2021-04-02 15:43:14 UTC
3081,6,2028,4,2,Tin,Roo roo wua ahuma wyogg ahuma youw roo ooma wyaaaaaa!,2021-04-02 15:43:14 UTC,2021-04-02 15:43:14 UTC
3082,9,2631,2,4,Carbon,Kabukk kabukk ru wyogg yrroonn hnn-rowr wyogg hnn-rowr nng!,2021-04-02 15:43:14 UTC,2021-04-02 15:43:14 UTC
3083,8,1188,20,3,Molybdenum,Rarr ru ooma roooarrgh hnn-rowr ur?,2021-04-02 15:43:14 UTC,2021-04-02 15:43:14 UTC
3084,1,2279,16,4,Sulfur,Muaa kabukk hnn-rowr ur huewaa roooarrgh ru kabukk ahuma!,2021-04-02 15:43:14 UTC,2021-04-02 15:43:14 UTC
3085,2,1116,20,1,Xenon,Roooarrgh ahuma muaa!,2021-04-02 15:43:14 UTC,2021-04-02 15:43:14 UTC
3086,1,1677,5,2,Argon,Wua huewaa ma wyaaaaaa youw wyaaaaaa ur rarr wua wua!,2021-04-02 15:43:14 UTC,2021-04-02 15:43:14 UTC
3087,10,2117,10,4,Boron,Ru youw wua rarr kabukk huewaa kabukk?,2021-04-02 15:43:14 UTC,2021-04-02 15:43:14 UTC
3088,8,2454,3,4,Radium,Rarr roo ahuma kabukk ahuma nng muaa?,2021-04-02 15:43:14 UTC,2021-04-02 15:43:14 UTC
3089,10,2417,12,2,Niobium,Ruh rarr ooma ruh ur roo muaa kabukk gwyaaaag ooma gwyaaaag?,2021-04-02 15:43:14 UTC,2021-04-02 15:43:14 UTC
3090,2,1124,3,2,Hassium,Mumwa ru nng mumwa wyaaaaaa wyogg ooma!,2021-04-02 15:43:14 UTC,2021-04-02 15:43:14 UTC
3091,10,130,8,4,Iodine,Ga ga ooma ru gwyaaaag wyaaaaaa wua ruh huewaa rarr nng!,2021-04-02 15:43:14 UTC,2021-04-02 15:43:14 UTC
3092,4,828,8,1,Neptunium,Wua roooarrgh ooma mumwa wyaaaaaa!,2021-04-02 15:43:14 UTC,2021-04-02 15:43:14 UTC
3093,5,658,3,2,Tungsten,Ga gwyaaaag ru ma roooarrgh.,2021-04-02 15:43:14 UTC,2021-04-02 15:43:14 UTC
3094,8,1319,6,1,Francium,Ahuma wyogg youw hnn-rowr hnn-rowr.,2021-04-02 15:43:15 UTC,2021-04-02 15:43:15 UTC
3095,4,2157,10,3,Uranium,Ooma wua ahuma ru roooarrgh wua rarr.,2021-04-02 15:43:15 UTC,2021-04-02 15:43:15 UTC
3096,1,2352,14,5,Krypton,Wua gwyaaaag.,2021-04-02 15:43:15 UTC,2021-04-02 15:43:15 UTC
3097,4,1847,1,3,Carbon,Ga yrroonn ooma ooma gwyaaaag wyogg?,2021-04-02 15:43:15 UTC,2021-04-02 15:43:15 UTC
3098,8,1067,10,3,Ruthenium,Youw ga roooarrgh ma muaa yrroonn.,2021-04-02 15:43:15 UTC,2021-04-02 15:43:15 UTC
3099,4,803,6,2,Thallium,Rarr wyogg muaa rarr roo.,2021-04-02 15:43:15 UTC,2021-04-02 15:43:15 UTC
3100,6,283,18,1,Protactinium,Ur roo ooma hnn-rowr muaa roooarrgh rarr!,2021-04-02 15:43:15 UTC,2021-04-02 15:43:15 UTC
3101,6,391,15,5,Mercury,Roo ahuma youw roooarrgh rarr wyaaaaaa?,2021-04-02 15:43:15 UTC,2021-04-02 15:43:15 UTC
3102,3,2272,16,1,Calcium,Youw gwyaaaag ru!,2021-04-02 15:43:15 UTC,2021-04-02 15:43:15 UTC
3103,8,1283,15,5,Seaborgium,Wua ga hnn-rowr wyogg hnn-rowr ma ur!,2021-04-02 15:43:15 UTC,2021-04-02 15:43:15 UTC
3104,10,1499,9,2,Gallium,Mumwa rarr?,2021-04-02 15:43:15 UTC,2021-04-02 15:43:15 UTC
3105,2,1778,17,5,Selenium,Yrroonn wua gwyaaaag?,2021-04-02 15:43:15 UTC,2021-04-02 15:43:15 UTC
3106,9,1908,1,3,Terbium,Roooarrgh.,2021-04-02 15:43:15 UTC,2021-04-02 15:43:15 UTC
3107,6,1983,7,3,Moscovium,Wua gwyaaaag ru huewaa wyogg nng.,2021-04-02 15:43:15 UTC,2021-04-02 15:43:15 UTC
3108,4,301,11,3,Actinium,Kabukk youw rarr muaa huewaa huewaa kabukk ooma ahuma ruh.,2021-04-02 15:43:15 UTC,2021-04-02 15:43:15 UTC
3109,1,1358,7,3,Darmstadtium,Hnn-rowr rarr ma roooarrgh wyogg yrroonn ma ruh?,2021-04-02 15:43:15 UTC,2021-04-02 15:43:15 UTC
3110,10,1222,19,1,Phosphorus,Wyogg rarr kabukk roooarrgh ru wyogg gwyaaaag kabukk rarr!,2021-04-02 15:43:15 UTC,2021-04-02 15:43:15 UTC
3111,4,2482,6,1,Aluminum,Gwyaaaag wyogg gwyaaaag nng rarr muaa?,2021-04-02 15:43:15 UTC,2021-04-02 15:43:15 UTC
3112,8,1675,11,3,Tennessine,Hnn-rowr kabukk roo youw wyaaaaaa wyaaaaaa nng?,2021-04-02 15:43:15 UTC,2021-04-02 15:43:15 UTC
3113,9,367,7,2,Beryllium,Muaa ruh roooarrgh!,2021-04-02 15:43:15 UTC,2021-04-02 15:43:15 UTC
3114,1,1845,3,5,Hafnium,Ur muaa mumwa huewaa ahuma youw ru ma ma muaa muaa!,2021-04-02 15:43:15 UTC,2021-04-02 15:43:15 UTC
3115,10,2238,6,2,Roentgenium,Gwyaaaag roo wyogg ahuma ur wyaaaaaa.,2021-04-02 15:43:15 UTC,2021-04-02 15:43:15 UTC
3116,6,1547,17,4,Europium,Wua roo ooma hnn-rowr mumwa!,2021-04-02 15:43:15 UTC,2021-04-02 15:43:15 UTC
3117,8,2090,6,1,Protactinium,Wyaaaaaa kabukk rarr nng huewaa ga youw ooma roooarrgh wua hnn-rowr?,2021-04-02 15:43:15 UTC,2021-04-02 15:43:15 UTC
3118,8,1279,18,2,Ruthenium,Ruh mumwa!,2021-04-02 15:43:15 UTC,2021-04-02 15:43:15 UTC
3119,8,2467,2,5,Uranium,Roooarrgh ru ooma ooma ga muaa ru kabukk wua ur!,2021-04-02 15:43:15 UTC,2021-04-02 15:43:15 UTC
3120,2,464,18,3,Silicon,Ahuma hnn-rowr roo mumwa.,2021-04-02 15:43:15 UTC,2021-04-02 15:43:15 UTC
3121,2,54,11,3,Tin,Huewaa wyaaaaaa huewaa ur rarr ga!,2021-04-02 15:43:15 UTC,2021-04-02 15:43:15 UTC
