blank,brewery_id,name,alcohol,style
,81,Sublimator Doppelbock,0,Traditional German-Style Bock
,159,Strom Bomb Stout,7.3,American-Style Stout
,751,Black Sand Porter,0,Porter
,814,Powell Porter,0,Porter
,814,Eager Beaver IPA,0,American-Style India Pale Ale
,376,IPA,6.9,American-Style India Pale Ale
,376,Black Cat Stout,6.15,American-Style Stout
,376,Fat Cat,7.25,Crappy
,376,Arrogant Brit,5.3,Crappy
,376,Pilsner,4.85,Crappy
,540,Dogtoberfest Octoberfest,5.3,German-Style Oktoberfest
,1064,Lucky U ESB,5.1,Crappy
,1064,Purple Nightie,6.2,Crappy
,1064,Rocktoberfest,5,German-Style Oktoberfest
,78,Dark Knight,12,Crappy
,78,Sunny Summer Ale,0,Crappy
,78,Wit,0,Crappy
,78,Old Eight Porter,0,American-Style Stout
,78,Wild Brunette,7.5,Crappy
,78,Stockyard IPA,0,American-Style India Pale Ale
,78,Little Barley Bitter,0,Crappy
,869,Black H2O Oatmeal Stout,6.2,Oatmeal Stout
,869,Masala Mama IPA,5.9,American-Style India Pale Ale
,869,Smoked Porter,0,American-Style Lager
,869,Tripel Vision,0,Crappy
,869,Hope & King Scotch Ale,6,Scotch Ale
,869,West Bank Pub Ale,4.6,Classic English-Style Pale Ale
,869,Bright Spot Golden Ale,4.5,Golden or Blonde Ale
,653,High Point Dunkel,0,Crappy
,653,Kolsch,0,Crappy
,610,India Pale Ale,0,American-Style Pale Ale
,738,Tusker Premium Lager,0,American-Style Lager
,610,Big Island Porter,0,Porter
,610,Knockadoon Irish Ale,0,Crappy
,610,Grand Marais Pale Ale,0,American-Style Pale Ale
,610,Kabeelo Lodge Lager,0,American-Style Lager
,610,Gunflint Gold Ale,0,Crappy
,925,Amber Bock,0,Traditional German-Style Bock
,925,Cork Brown Ale,0,Porter
,925,Sligo Red,0,Crappy
,925,Light Amber Ale,0,American-Style Amber/Red Ale
,925,Honey Brown,0,American-Style Lager
,925,Irish Gold,0,Crappy
,1191,Maibock,7.2,Traditional German-Style Bock
,276,Malheur Black Chocolate 2003,12,Crappy
,793,Hahn Special Vintage 2000,8,Old Ale
,157,Samuel Adams Chocolate Bock,5.5,Traditional German-Style Bock
,1204,2004 Symposium Ale,7.5,Crappy
,1012,Benchmark Old Ale,9.9,Old Ale
,62,Czar Imperial Stout,11.9,American-Style Stout
,442,Guinness Foreign Extra,6.5,American-Style Stout
,953,Dragonhead Stout,4,American-Style Stout
,584,Dundee Porter,0,Porter
,447,Lava Rock Porter,7,Porter
,513,Three Threads Porter,0,Porter
,991,TmavÃ© 10% / Dark Beer,0,Crappy
,662,Porter,5.8,German-Style Schwarzbier
,334,Auburn Ale,5,American-Style Amber/Red Ale
,896,Strong Ox,0,Crappy
,498,Old 95,7,Old Ale
,498,Taieri George,6.8,Crappy
,588,Maibock,0,Traditional German-Style Bock
,588,Dunkles,5.1,Crappy
,588,Golden Export,5,Crappy
,588,Premium Light Lager,4.5,American-Style Lager
,945,Hop Maniac IPA,6.5,American-Style India Pale Ale
,945,Golden Triangle Triple,8.5,Crappy
,945,Belgian Double,7,Crappy
,945,Steamroller Stout,6,American-Style Stout
,945,Hazy Daze Hefeweizen,5.5,South German-Style Hefeweizen
,945,Patriot Pale Ale,5.2,American-Style Pale Ale
,945,Alt-Er-Ego Amber,5,American-Style Brown Ale
,21,Horny Devil,10,Crappy
,21,Old Numbskull 2003,10,Crappy
,68,Come About Imperial Stout,9,American-Style Imperial Stout
,68,Navigator Doppelbock,8.9,German-Style Doppelbock
,1204,Vertical Epic 04.04.04,8.5,Crappy
,609,First Anniversary Ale,0,Crappy
,1238,Nut Brown,0,American-Style Brown Ale
,1238,Amber Ale,0,American-Style Amber/Red Ale
,1238,Pale Ale,0,American-Style Pale Ale
,1238,Hefeweizen,7.5,South German-Style Weizenbock
,759,India Pale Ale,0,American-Style Pale Ale
,759,Pale Ale,0,American-Style Pale Ale
,759,Amber,0,American-Style Amber/Red Ale
,759,Stout,0,American-Style Stout
,759,Pilsner,0,Crappy
,759,Wheat,0,South German-Style Hefeweizen
,751,Fire Rock Pale Ale,5.8,American-Style Pale Ale
,524,Double Barrel Ale,5,American-Style Amber/Red Ale
,404,Island Pale Ale (IPA),7,American-Style India Pale Ale
,404,Point Loma Porter,0,Porter
,404,Uptown Brown,0,American-Style Brown Ale
,404,Mermaid Red,0,American-Style Amber/Red Ale
,404,Four Brothers Pale Ale,0,American-Style Pale Ale
,404,Coronado Golden Ale,0,German-Style Pilsener
,1204,Old Guardian Barley Wine 2003,9.91,Crappy
,68,Dorado Double IPA,9.6,Imperial or Double India Pale Ale
,1100,Old 395 Barleywine,0,Crappy
,1100,Mission Gorge Porter,0,Porter
,1100,Grantville Gold,0,Crappy
,1100,Old Town Nut Brown,0,American-Style Brown Ale
,1100,Amber,0,American-Style Amber/Red Ale
,1100,Friars IPA,0,American-Style India Pale Ale
,1204,Levitation Ale,4.4,American-Style Amber/Red Ale
,1204,Imperial Stout 2003,9.4,American-Style Stout
,21,Lil Devil,0,Crappy
,29,Pure Hoppiness,8,Imperial or Double India Pale Ale
,1204,Smoked Porter,5.9,Porter
,1204,Stone Pale Ale,5.4,American-Style Pale Ale
,1101,Winter Wheat,0,Crappy
,1101,Oatmeal Stout,0,American-Style Stout
,1101,Pale Ale,0,American-Style Pale Ale
,1101,Amber Ale,0,American-Style Amber/Red Ale
,1101,X-Tra Pale,0,American-Style Pale Ale
,1101,Caber Tossed,0,Crappy
,1101,Cinnabarr,0,Crappy
,1101,Old English Ale,0,Old Ale
,1101,Honey Ale,0,American-Style Lager
,1101,Premium Golden Ale,0,Crappy
,936,Ding Ding Double IPA,0,American-Style India Pale Ale
,936,Irish Stout,0,American-Style Stout
,936,Torrey Pines IPA,6.8,American-Style India Pale Ale
,936,Sunset Amber Ale,5,American-Style Amber/Red Ale
,936,Paradise Pale Ale,4.8,American-Style Pale Ale
,936,Sweet Spot Hefe,5.5,South German-Style Hefeweizen
,936,California Gold,4.5,American-Style Lager
,1009,Skye Strong Ale,0,Crappy
,1009,Bombshell Barleywine,9.8,Crappy
,1009,Red Square,0,American-Style Stout
,1009,Broken Keg Ice Bock,15,Traditional German-Style Bock
,1009,Z-U-Later Doppelbock,8,Traditional German-Style Bock
,1009,Frank Double IPA,8.5,American-Style India Pale Ale
,1180,Creamy Stout,0,American-Style Stout
,1180,Brown Ale,0,American-Style Brown Ale
,1180,India Pale Ale,0,American-Style Pale Ale
,1180,Pale Ale,0,American-Style Pale Ale
,1180,Red Ale,0,American-Style Pale Ale
,731,Belgian Abbey Red,0,Crappy
,731,Padre Porter,0,Crappy
,731,Star of India Pale Ale,0,American-Style Pale Ale
,731,Downtown After Dark,12,American-Style Brown Ale
,731,Red Trolley Ale,0,American-Style Amber/Red Ale
,731,Amber Lager,0,American-Style Lager
,731,Endless Summer Gold,0,Crappy
,1181,Sprecher Russian Imperial Stout,8.5,American-Style Imperial Stout
,1181,Sprecher Abbey Triple,8.41,Belgian-Style Tripel
,696,Blackfriar,7,Scotch Ale
,306,Rycerskie,7,Traditional German-Style Bock
,432,Van den Vern Grand Cru,9.8,Crappy
,432,Tripel Krullekop,9.8,Crappy
,1143,Black Diamond Imperial Porter,0,American-Style Stout
,1143,Mojo Ale,0,Crappy
,358,Satin Solstice Imperial Stout,7.5,American-Style Imperial Stout
,769,Snake Chaser,0,American-Style Stout
,1143,Paddle Me IPA,0,American-Style India Pale Ale
,205,Oktober Fest - MÃ¤rzen,0,German-Style Oktoberfest
,540,Heller Hound Bock Beer,6.2,German-Style Heller Bock/Maibock
,765,Sirius,7,American-Style Cream Ale or Lager
,299,Troubadour,6.5,American-Style Pale Ale
,185,BÃªte des Vosges,0,Old Ale
,195,Saxo,8,Crappy
,572,Millennium Brew,10,Crappy
,322,Empire India Pale Ale,7.5,English-Style India Pale Ale
,671,Thunder Storm,5,American-Style Lager
,710,Voyageur Extra Pale Ale,0,American-Style Pale Ale
,710,Burly Brown Ale,0,American-Style Brown Ale
,922,Dark Walnut Stout,0,American-Style Stout
,922,Birch Wood Ale,0,American-Style Pale Ale
,922,Red Cedar Red,0,American-Style Brown Ale
,922,Whitetail Wheat,0,American-Style Lager
,922,Half Moon Gold,0,Crappy
,922,Bubba,0,Crappy
,922,Irish Red,0,American-Style Amber/Red Ale
,922,White Weasel Beer,0,Crappy
,321,Nikolausbier AltfrÃ¤nkisches Dunkel,0,Crappy
,321,Hell,5.1,Crappy
,1200,Spring Bock,0,Traditional German-Style Bock
,321,Roggenbier,5.5,American-Style Lager
,46,Adler BrÃ¤u Doppel Bock Beer,0,Traditional German-Style Bock
,46,Adler BrÃ¤u Winter Ale,0,Old Ale
,46,Adler BrÃ¤u Eagle Lager,0,American-Style Lager
,913,Prostrator Doppelbock,0,Traditional German-Style Bock
,913,Dark Pilsener,5.5,American-Style Lager
,913,Classic Pilsener,5,Crappy
,1039,Gold Rush (discontinued),0,Crappy
,1298,Northwind Imperial Stout,7.5,American-Style Stout
,271,Satan Gold,8,Crappy
,602,Wooden Ships ESB,0,Crappy
,602,Imperial Stout,0,American-Style Stout
,602,Old Scratch Barleywine 2002,0,Crappy
,205,BrÃ¤u-Weisse,0,South German-Style Hefeweizen
,1023,Weisse Dunkel,0,Crappy
,763,Pseudo Lambic Framboise,0,Belgian-Style Fruit Lambic
,268,Geuze Boon,6,Belgian-Style Fruit Lambic
,288,CuvÃ©e RenÃ© Grand Cru Gueuze Lambic,0,Belgian-Style Fruit Lambic
,202,Iris,0,Belgian-Style Fruit Lambic
,202,RosÃ© de Gambrinus,0,Belgian-Style Fruit Lambic
,630,Oude Kriek,0,Belgian-Style Fruit Lambic
,202,Kriek-Lambic,0,Belgian-Style Fruit Lambic
,1115,Samichlaus Bier 2003,14,Traditional German-Style Bock
,961,Porter IV,7.2,American-Style Stout
,765,The Hairy Eyeball,8.8,Crappy
,276,Malheur MM,10,Crappy
,586,India Pale Ale,0,American-Style Pale Ale
,769,Eastside Dark,0,Crappy
,769,Big Easy Beer,0,Traditional German-Style Bock
,255,Old Knucklehead 2003,9.1,Crappy
,659,Doppel-Hirsch Bavarian-Doppelbock,7.2,Traditional German-Style Bock
,255,Bottle Conditioned Porter,5.5,Porter
,255,Black Strap Stout,6,American-Style Stout
,659,Bavarian-Weissbier Hefeweisse / Weisser Hirsch,5.2,South German-Style Hefeweizen
,853,Celis White,3.9,Other Belgian-Style Ales
,255,Bridgeport India Pale Ale,5.5,American-Style India Pale Ale
,255,Blue Heron Pale Ale,4.9,Crappy
,255,ESB,6.1,Crappy
,272,Stille Nacht,12,Crappy
,1293,Hop Pocket Ale,0,American-Style Pale Ale
,769,Holiday Spice Lager Beer,0,Crappy
,157,Samuel Adams Utopias MMIV,24,Crappy
,21,Grand Cru 2003,10,Crappy
,907,Imperial Stout,0,American-Style Stout
,1204,7th Anniversary IPA,7.7,American-Style India Pale Ale
,128,Nora,7,Crappy
,267,Bellegems Bruin,5.5,Crappy
,687,BiÃ¨re du Boucanier,0,Crappy
,993,Porter Boom,8,Porter
,1290,Bajuvator Doppelbock,7.2,Traditional German-Style Bock
,520,Roundabout Oatmeal Stout,6,Oatmeal Stout
,134,Ale,4.4,Crappy
,372,Bombardier Premium Ale,5.2,Crappy
,39,Christmas Ale 2003,0,Crappy
,919,Old Stock Ale 2002,11.4,Old Ale
,1204,Ruination IPA,7.7,Imperial or Double India Pale Ale
,992,PrimÃ¡tor Double 24% / PrimÃ¡tor Double Bock Beer,0,Traditional German-Style Bock
,62,Salvation,9,Other Belgian-Style Ales
,865,Schokolade Bock,0,Traditional German-Style Bock
,286,Winterkoninkse,8.3,Crappy
,1268,Toasted Oats & Molasses Brown Ale,0,American-Style Brown Ale
,184,Gouyasse / Goliath,9,Crappy
,676,Pumpkin Ale,0,Crappy
,676,Port Washington Old Port Porter,0,Porter
,676,"Triple \H\""""",0,South German-Style Hefeweizen
,676,Maslifter Oktoberfest,0,German-Style Oktoberfest
,676,Port Washington Amber Ale,0,American-Style Amber/Red Ale
,676,Port Washington Pier 96 Lager,0,American-Style Lager
,408,Munich Dunkel,0,Crappy
,757,ReichelbrÃ¤u Eisbock,0,Traditional German-Style Bock
,752,Oktoberfest,0,German-Style Oktoberfest
,907,Tripel,10,Crappy
,194,Bruin Tradition / Brune Tradition,8.2,Crappy
,194,Reserve Speciale / SpÃ©ciale NoÃ«l,0,Crappy
,1051,Black Hook Porter,0,Porter
,803,Downtown Brown,5,American-Style Brown Ale
,338,Autumnal Fire,0,Traditional German-Style Bock
,972,Hacker-Pschorr Hubertus Bock,0,Traditional German-Style Bock
,287,Goudenband 2002,8,Crappy
,932,Pale Ale,0,American-Style Pale Ale
,992,PrimÃ¡tor Blonde Bock Beer,0,Traditional German-Style Bock
,1268,Princess of Darkness Porter,0,Porter
,1302,Tyskie Gronie,5.7,Crappy
,1268,Roundhouse Rye,0,American-Style Lager
,586,Oktoberfest,0,German-Style Oktoberfest
,769,Oktoberfest,0,German-Style Oktoberfest
,168,Ultra AmbrÃ©e,0,Crappy
,906,Edison Light Beer,0,American-Style Lager
,820,James Squire Australian Best Ale Limited Release,6.8,Crappy
,1181,Sprecher Oktoberfest,5.75,German-Style Oktoberfest
,157,Samuel Adams Triplebock 1995,0,Crappy
,1051,Hoptoberfest,0,German-Style Oktoberfest
,88,Festbier,0,German-Style Oktoberfest
,1200,Lizard Lager,0,American-Style Lager
,1153,William Capen Bitter Ale,0,Crappy
,632,Full Tilt IPA,0,American-Style India Pale Ale
,637,Christmas Ale,8.1,Crappy
,23,Tripel Reserve,9,Crappy
,94,Hop Rod Rye,8,Imperial or Double India Pale Ale
,554,Northern Glory Premium Ale,0,Crappy
,134,Riggwelter Yorkshire Ale,5.7,Crappy
,270,Trappist Blond,8,Crappy
,786,Lucifer,8,Crappy
,971,Tie Die Red,0,American-Style Amber/Red Ale
,512,Saranac Hefeweizen,5.6,South German-Style Hefeweizen
,1301,Chief Blackhawk Porter,5.6,Porter
,619,Dort,6.5,Traditional German-Style Bock
,803,8-Ball Stout,0,American-Style Stout
,1153,Milkhouse Stout,0,American-Style Stout
,1153,Old 47 Ale,0,American-Style Pale Ale
,1153,Shawano Gold,0,Crappy
,23,Speciale Reserve Ale,0,American-Style Pale Ale
,875,Scorpion Pale Ale,0,American-Style Pale Ale
,18,Export,5.4,Crappy
,1263,Dry Stout,0,American-Style Stout
,1263,Dark Wheat,0,Crappy
,1263,Cream Ale,0,American-Style Lager
,1263,Porter,0,Porter
,1263,Amber Ale,0,American-Style Amber/Red Ale
,1263,Summer Gueuze,0,Belgian-Style Fruit Lambic
,590,Double Gueuze (discontinued),0,Belgian-Style Fruit Lambic
,590,Pioneer Pale Ale (discontinued),0,American-Style Pale Ale
,590,English Brown Ale (discontinued),0,American-Style Brown Ale
,590,Octoberfest (discontinued),0,German-Style Oktoberfest
,258,Porter,0,Porter
,1065,Pilsner,0,Crappy
,1065,Hefeweizen,0,South German-Style Hefeweizen
,1219,Sherwood Forest IPA,6,American-Style India Pale Ale
,65,Cat Tail Pale Ale,0,American-Style Pale Ale
,549,Centennial IPA,7.2,American-Style India Pale Ale
,764,Bill Old Ale,0,Old Ale
,1206,Stein Bock,0,Traditional German-Style Bock
,756,120 Shilling Scotch Ale,0,Scotch Ale
,941,Caramel Rye,0,American-Style Lager
,941,Alt,0,American-Style Brown Ale
,689,Amber Plus,0,American-Style Amber/Red Ale
,90,Dark Star,0,Porter
,90,American Pale Ale,0,American-Style Pale Ale
,1260,Dreadnaught Imperial IPA,9.5,Imperial or Double India Pale Ale
,983,Top Heavy Hefeweizen,0,South German-Style Hefeweizen
,527,9Â½ Wheats,0,Crappy
,888,Blonde Bock,0,Traditional German-Style Bock
,1339,Irish Red Ale,0,American-Style Amber/Red Ale
,9,Scottish Ale,4.8,Crappy
,854,Old Roundout Pale Ale,0,American-Style Pale Ale
,141,Altbier,0,American-Style Brown Ale
,1103,Whiskey Barrel Whitetail Cream Ale,0,Crappy
,1069,Artisan Saison,0,Crappy
,1069,Oompa Loompa Chocolate Stout,0,Crappy
,463,Dubbel Dragon,7.2,Other Belgian-Style Ales
,57,Caramel Bock,0,Crappy
,596,London Banker ESB,0,Crappy
,1169,Red Lager,4.6,American-Style Lager
,946,Pale Ale,0,American-Style Pale Ale
,550,Blackburn Doppelbock,7.9,Traditional German-Style Bock
,1295,Hopfenkopf,0,American-Style Pale Ale
,947,Porter,6,Porter
,869,Oak Aged Single Malt,0,Crappy
,973,Old Skeezer Barley Wine,0,Crappy
,32,Hemp Ale,0,Crappy
,576,Evolutionary IPA,0,American-Style India Pale Ale
,1301,Bitter Woman From Hell Extra IPA,0,American-Style India Pale Ale
,47,India Pale Ale,0,American-Style Pale Ale
,71,Madelia Mild,0,English-Style Pale Mild Ale
,1327,Big Swede Swedish-Style Imperial Stout,0,American-Style Stout
,617,2nd Street Amber,0,American-Style Amber/Red Ale
,1103,Imperial Stout,0,American-Style Stout
,102,Pale Ale,0,American-Style Pale Ale
,347,Scottish Ale,5.8,Scotch Ale
,472,Salmon Tail Pale Ale,0,American-Style Pale Ale
,922,Poplar Porter,0,Porter
,1039,Red,0,American-Style Amber/Red Ale
,924,Griesendiech Pilsner,0,Crappy
,865,Colony Oatmeal Stout,0,American-Style Stout
,768,Kayak KÃ¶lsch,0,Crappy
,603,Coffee Ale,0,Crappy
,603,Foxy Brown,0,American-Style Brown Ale
,752,Maibock,0,Traditional German-Style Bock
,1200,Augsburger Dark,0,American-Style Lager
,1200,Augsburger Golden,0,Crappy
,779,Left Hand Milk Stout,5.9,Sweet Stout
,912,Gritstone Premium Ale,0,American-Style Brown Ale
,301,Het Kapittel Pater,0,Crappy
,1200,Bock,0,Traditional German-Style Bock
,1181,Special Amber,5,American-Style Lager
,608,Luna Stout,0,Crappy
,1217,Malteser Weissbier,5,South German-Style Hefeweizen
,228,KrÃ¤usen NaturtrÃ¼b,0,Crappy
,744,Original Badebier / Original Bathbeer Monastery Fun,0,German-Style Schwarzbier
,785,Export Premium,5.4,Crappy
,40,Doppelbock Dunkel,7,Traditional German-Style Bock
,564,Export,0,Crappy
,431,Urthel Novicius Vertus,5.9,Crappy
,431,Urthel Tonicum Finiboldhus,7.5,Crappy
,554,Double Hop Premium Ale,0,Crappy
,804,Original,5.2,Crappy
,752,Schwarzbier,4.8,German-Style Schwarzbier
,266,Wittekerke,5,Crappy
,338,Capital Fest Beer,0,German-Style Oktoberfest
,619,Mestreechs Aajt,3.5,Crappy
,604,Bee Sting Honey Ale,5.9,American-Style Pale Ale
,1389,Yorkshire Terrier Premium Cask Bitter,4.2,Crappy
,1243,The Iron Tankard,9.4,American-Style Amber/Red Ale
,599,Classic Oatmeal Stout,0,American-Style Stout
,637,A. LeCoq Imperial Extra Double Stout 2000,9,American-Style Stout
,586,Oatmeal Stout,0,American-Style Stout
,93,Genuine Irish Stout,4.1,American-Style Stout
,287,Liefmans Kriekbier,6,Belgian-Style Fruit Lambic
,1200,Amber Lager,0,American-Style Lager
,148,Pub Ale Draught,0,Crappy
,632,Mile Rock Amber Ale,0,American-Style Amber/Red Ale
,406,John Courage Amber,0,Crappy
,1136,Fuggles IPA,0,American-Style India Pale Ale
,919,PranQster Belgian Ale,7.6,Crappy
,1353,Coniston Bluebird Bitter,0,Crappy
,1268,Saison,0,Crappy
,1268,Imperial IPA,0,American-Style India Pale Ale
,206,St.Pauli Girl Special Dark,0,Crappy
,206,St.Pauli Girl Beer,0,American-Style Lager
,206,Beer,0,Crappy
,1176,Oktoberfestbier / Oktoberfest Ur-MÃ¤rzen,0,German-Style Oktoberfest
,730,Third Coast Ale,0,American-Style Pale Ale
,520,Manifesto Pale Ale,5.3,American-Style Pale Ale
,206,Dark,0,Crappy
,85,Ale,0,Crappy
,727,Harvest Ale 2000,11.5,Old Ale
,94,Racer 5 IPA,7,American-Style India Pale Ale
,919,Old Stock Ale 2001,11.4,Old Ale
,769,Beer Line 2000,0,Crappy
,1142,Bigfoot 1998,9.6,Crappy
,94,Big Bear Black Stout,8.1,American-Style Imperial Stout
,857,Tripel Crown,10,Belgian-Style Tripel
,526,Monkfish Tripel,0,Crappy
,670,Old Hooky,4.6,Crappy
,670,Best Bitter,3.4,Crappy
,670,Generation,4,Crappy
,572,Prize Old Ale,9,Old Ale
,832,Meister Pilsener,5.1,Crappy
,832,Weissbier Dunkel,0,Crappy
,832,Kasseler Premium Pils,0,Crappy
,832,Weissbier Hell,5.2,South German-Style Hefeweizen
,517,Angel Ale,0,English-Style Pale Mild Ale
,517,Northumbrian Brown Ale,0,American-Style Brown Ale
,681,Luxus Pils,4.9,Crappy
,865,Maifest,0,German-Style Oktoberfest
,309,Porter,9.5,American-Style Stout
,742,Hitachino Nest White Ale,0,Crappy
,1375,Old Devil,0,English-Style Pale Mild Ale
,1375,Scarecrow Ale,0,Crappy
,554,Old Tom Barley Wine,8.5,Crappy
,742,Hitachino Nest Sweet Stout,3.5,American-Style Stout
,444,Southern Blonde,0,Crappy
,284,Gouden Carolus NoÃ«l,0,Crappy
,431,Urthel Hibernius Quentum Ale,9,Crappy
,563,Vintage Ale 1999,8.5,Old Ale
,171,Abbaye de Saint-Martin Blonde,7,Belgian-Style Pale Strong Ale
,304,Ertvelds Wit,5,Crappy
,931,Jeffrey Hudson Bitter,0,Crappy
,602,Old Scratch Barleywine 1996,0,Crappy
,769,Cattail Ale,0,Crappy
,608,Helles Bock,0,Traditional German-Style Bock
,766,Premium Ale,0,American-Style Pale Ale
,1037,Pilsener,4.8,German-Style Pilsener
,1092,Schlafly KÃ¶lsch,0,Crappy
,173,Cinq Cents (White),8,Crappy
,1051,SunRye,0,American-Style Lager
,413,Weiss Beer,0,South German-Style Hefeweizen
,413,Black Forest,0,Crappy
,413,Steam,0,Crappy
,413,Red Stallion,0,American-Style Lager
,413,Pilsner,0,Crappy
,1375,Black Wych Stout,0,American-Style Stout
,1386,Abby Road Belgian Ale,0,Crappy
,1386,"Ginger-\slap\"" Spiced Ale""",0,Crappy
,1386,Z.P.A. India Pale Ale,0,American-Style Pale Ale
,1386,Ponchartrain Porter,0,Porter
,1386,Category 5 Strong Ale,0,American-Style Pale Ale
,1386,Lager,0,American-Style Lager
,1386,Clearview Light,0,Crappy
,1020,Alt,4.8,American-Style Brown Ale
,748,KÃ¶nig Ludwig Weissbier Hell,0,South German-Style Hefeweizen
,838,Malt Mac Winter Ale,0,Crappy
,381,Pale Ale,5.5,American-Style Lager
,432,Reinaert Flemish Wild Ale,9,Crappy
,1063,Goat Toppler Mai Bock,0,Traditional German-Style Bock
,635,ESB,0,Crappy
,381,Winter Porter,0,Porter
,1200,White BiÃ¨re,0,Crappy
,392,Stite Golden Pilsner,4.7,American-Style Lager
,769,Cream City Pale Ale,0,American-Style Pale Ale
,800,Swede Saw Red Ale,0,American-Style Amber/Red Ale
,800,Lager,0,American-Style Lager
,599,Bower City Pale Ale,0,American-Style Pale Ale
,688,Dr. Hops Pale Ale,0,Crappy
,688,Dr. Hops Amber Ale,0,American-Style Amber/Red Ale
,1268,Czech Mate Pilsner,0,Crappy
,465,Bak,7.3,Traditional German-Style Bock
,705,Pale Ale,5.8,American-Style Pale Ale
,104,Original Berliner Weisse,0,Crappy
,125,Lager,4.5,Crappy
,639,Premium Pils,4.8,Crappy
,573,Ratskeller,4.9,Crappy
,564,Pils,0,Crappy
,757,Kapuziner Kristall-Weizen,5.4,Crappy
,757,Kapuziner WeiÃŸbier,0,South German-Style Hefeweizen
,757,MÃ¶nchshof Original Pils,0,Crappy
,1176,MÃ¼nchner Hell / Premium Lager,5.2,American-Style Lager
,664,Altbairisch Dunkel,5.5,Crappy
,664,Export-Hell,5.3,Crappy
,1053,Stationsweizen,0,South German-Style Hefeweizen
,88,Kristall Weissbier,5.4,South German-Style Hefeweizen
,558,Pilsener,5,Crappy
,386,KÃ¶lsch,0,Crappy
,1176,Franziskaner Hefe-Weissbier Hell  / Franziskaner Club-Weiss,5,South German-Style Hefeweizen
,749,Pils,0,Crappy
,1021,KÃ¶lsch,0,Crappy
,232,KÃ¶lsch,0,Crappy
,229,Kupfer,0,Crappy
,229,Messing,0,Crappy
,570,Pils,0,Crappy
,570,Helles Naturtrub,0,Crappy
,570,Alt,0,American-Style Brown Ale
,220,Alt,4.6,American-Style Brown Ale
,640,Altbier,0,American-Style Brown Ale
,215,Alt,0,American-Style Brown Ale
,1019,WeiÃŸbier Mit Feiner Hefe,0,South German-Style Hefeweizen
,748,KÃ¶nig Ludwig Dunkel,0,Crappy
,668,Edel,0,Crappy
,668,Astra Urtyp,0,Crappy
,747,Pilsener,4.9,Crappy
,729,Meranier Schwarzbier,0,German-Style Schwarzbier
,729,Kellerbier,0,Crappy
,729,Premium Pilsener,0,Crappy
,1114,Weissbier,0,South German-Style Hefeweizen
,1114,Dunkel,0,Crappy
,1114,Kellerbier,5,Crappy
,1114,Edel-Pils,4.8,Crappy
,1024,Weizen,0,South German-Style Hefeweizen
,1024,Lagerbier,0,Crappy
,746,Bamberger SchwÃ¤rzla,0,German-Style Schwarzbier
,746,Braunbier,5.7,German-Style Oktoberfest
,746,Bamberger Gold,5,Crappy
,746,Bockbier,7,Traditional German-Style Bock
,70,HefeweiÃŸbier,0,South German-Style Hefeweizen
,733,Weissbier,4.8,South German-Style Hefeweizen
,733,Bamberger Herren Pils,4.6,Crappy
,819,Pils,4.7,Crappy
,222,Rauchbier Weissbier,0,American-Style Lager
,222,Rauchbier MÃ¤rzen,0,Crappy
,222,Ungespundetes,0,Crappy
,208,Lagerbier,5.5,Crappy
,208,Zwergla,6,Crappy
,208,Gold-Pils,5.5,Crappy
,208,Weizla Hell,5,South German-Style Hefeweizen
,819,Benediktiner Dunkel,0,Crappy
,819,Eine Bamberger Weisse Hell,5.2,South German-Style Hefeweizen
,1311,Helles Naturtrub,0,Crappy
,1311,Unimator,0,Traditional German-Style Bock
,972,Hell,0,Crappy
,40,WeiÃŸbier Dunkel,0,Crappy
,40,Hell,4.8,Crappy
,1191,Original,5.1,Crappy
,1191,MÃ¼nchner Kindl Weissbier / MÃ¼nchner Weisse,0,South German-Style Hefeweizen
,1191,Starkbier,0,Traditional German-Style Bock
,60,Pils,0,Crappy
,804,Dunkel,5.5,Crappy
,804,Schwarze Weisse,5.2,Crappy
,804,Triumphator,7.6,Traditional German-Style Bock
,60,Maximator,0,Traditional German-Style Bock
,60,Dunkel,0,Crappy
,60,Edelstoff,0,Crappy
,730,Two-Hearted Ale,0,American-Style Pale Ale
,907,Native Ale,0,American-Style Amber/Red Ale
,907,Home Town Blonde,0,Crappy
,338,Capital Brown Ale,0,American-Style Brown Ale
,338,Bavarian Lager,0,Crappy
,338,Winter SkÃ¥l,0,Traditional German-Style Bock
,1176,Maibock,0,Traditional German-Style Bock
,276,Malheur 12,12,Crappy
,815,Sweet Stout,0,American-Style Stout
,612,St. Edmund English Ale,5.5,Crappy
,385,Pale Ale,5,American-Style Pale Ale
,44,Michelob Hefeweizen,0,American-Style Lager
,1181,Hefe Weiss,4.2,South German-Style Hefeweizen
,1181,Winter Brew,5.75,Traditional German-Style Bock
,1181,Black Bavarian Lager,5.86,German-Style Schwarzbier
,1181,Pale Lager,0,American-Style Lager
,520,Donner Party Porter,6.7,Porter
,913,Winter Fest Beer,0,Traditional German-Style Bock
,913,Blonde,3,Crappy
,1039,Scottish Ale,0,Crappy
,1039,Honey Weiss (discontinued),0,American-Style Lager
,1051,Nut Brown Ale,0,American-Style Brown Ale
,1153,Esker Alt,0,American-Style Brown Ale
,1271,Alpine Glacier Lager,0,American-Style Lager
,757,EKU Pils,4.9,Crappy
,599,Witbier,0,Crappy
